,Platform,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6789,13,2000.0,7,0.14,0.09,0.0,0.02,0.24
6790,5,2008.0,12,0.16,0.06,0.0,0.02,0.24
6791,5,2011.0,6,0.16,0.07,0.0,0.02,0.24
6792,20,2012.0,1,0.22,0.0,0.0,0.02,0.24
6793,23,2014.0,11,0.11,0.03,0.06,0.05,0.24
6794,15,2011.0,7,0.11,0.1,0.0,0.03,0.24
6795,4,2009.0,6,0.08,0.0,0.16,0.0,0.24
6796,5,2009.0,9,0.2,0.02,0.0,0.02,0.24
6797,7,2002.0,6,0.12,0.09,0.0,0.03,0.24
6798,13,1999.0,8,0.0,0.0,0.23,0.02,0.24
6799,7,2003.0,1,0.12,0.09,0.0,0.03,0.24
6800,10,2011.0,8,0.1,0.06,0.08,0.01,0.24
6801,5,2009.0,1,0.23,0.0,0.0,0.02,0.24
6802,14,2004.0,3,0.18,0.05,0.0,0.01,0.24
6803,13,1995.0,1,0.0,0.0,0.23,0.02,0.24
6804,7,2003.0,2,0.12,0.09,0.0,0.03,0.24
6805,4,2008.0,9,0.22,0.0,0.0,0.02,0.24
6806,15,2006.4064433147546,7,0.02,0.19,0.0,0.04,0.24
6807,7,2006.0,10,0.11,0.08,0.02,0.03,0.24
6808,17,2011.0,1,0.0,0.0,0.24,0.0,0.24
6809,4,2009.0,11,0.1,0.12,0.0,0.02,0.24
6810,7,2005.0,7,0.12,0.09,0.0,0.03,0.24
6811,4,2006.0,11,0.11,0.01,0.12,0.01,0.24
6812,19,2005.0,8,0.19,0.05,0.0,0.01,0.24
6813,14,2002.0,9,0.14,0.04,0.05,0.01,0.24
6814,9,2005.0,2,0.17,0.06,0.0,0.0,0.24
6815,13,1997.0,10,0.04,0.03,0.16,0.02,0.24
6816,13,1997.0,9,0.13,0.09,0.0,0.02,0.24
6817,6,2010.0,1,0.06,0.13,0.0,0.05,0.24
6818,1,2010.0,9,0.13,0.09,0.0,0.02,0.24
6819,14,2003.0,3,0.18,0.05,0.0,0.01,0.24
6820,6,2011.0,4,0.05,0.0,0.18,0.01,0.24
6821,6,2008.0,6,0.21,0.01,0.0,0.02,0.24
6822,1,2010.0,1,0.15,0.07,0.0,0.02,0.24
6823,4,2005.0,9,0.21,0.02,0.0,0.02,0.24
6824,17,2005.0,6,0.21,0.01,0.0,0.02,0.24
6825,18,2015.0,3,0.08,0.15,0.0,0.02,0.24
6826,10,2013.0,2,0.1,0.12,0.0,0.02,0.24
6827,1,2010.0,1,0.23,0.0,0.0,0.02,0.24
6828,17,2008.0,4,0.05,0.0,0.18,0.01,0.24
6829,1,2008.0,6,0.2,0.02,0.0,0.02,0.24
6830,14,2003.0,3,0.18,0.05,0.0,0.01,0.24
6831,1,2008.0,6,0.17,0.05,0.0,0.02,0.24
6832,6,2006.4064433147546,7,0.17,0.04,0.01,0.03,0.24
6833,7,2005.0,6,0.12,0.09,0.0,0.03,0.24
6834,23,2012.0,10,0.14,0.05,0.01,0.04,0.24
6835,14,2003.0,7,0.18,0.05,0.0,0.01,0.24
6836,17,2010.0,2,0.1,0.09,0.0,0.05,0.24
6837,15,2010.0,7,0.0,0.19,0.0,0.05,0.24
6838,19,2005.0,9,0.19,0.05,0.0,0.01,0.24
6839,10,2015.0,4,0.16,0.01,0.05,0.02,0.24
6840,1,2007.0,6,0.22,0.0,0.0,0.02,0.24
6841,7,2003.0,4,0.0,0.0,0.24,0.0,0.24
6842,17,2010.0,1,0.0,0.0,0.24,0.0,0.24
6843,19,2001.0,3,0.19,0.05,0.0,0.01,0.24
6844,1,2010.0,11,0.16,0.06,0.0,0.02,0.24
6845,1,2008.0,1,0.02,0.21,0.0,0.01,0.24
6846,7,2006.0,6,0.0,0.0,0.24,0.0,0.24
6847,14,2001.0,9,0.18,0.05,0.0,0.01,0.24
6848,4,2007.0,4,0.16,0.0,0.06,0.01,0.24
6849,9,2004.0,6,0.17,0.06,0.0,0.0,0.24
6850,1,2010.0,9,0.17,0.05,0.0,0.02,0.24
6851,14,2005.0,10,0.18,0.05,0.0,0.01,0.24
6852,4,2008.0,8,0.22,0.0,0.0,0.02,0.24
6853,6,2012.0,1,0.09,0.11,0.0,0.04,0.24
6854,7,2003.0,4,0.0,0.0,0.24,0.0,0.24
6855,9,2005.0,5,0.17,0.06,0.0,0.0,0.24
6856,7,2005.0,3,0.12,0.09,0.0,0.03,0.24
6857,1,2009.0,6,0.22,0.0,0.0,0.02,0.24
6858,7,2007.0,3,0.12,0.09,0.0,0.03,0.24
6859,17,2006.0,4,0.15,0.0,0.07,0.01,0.24
6860,19,2004.0,4,0.19,0.05,0.0,0.01,0.24
6861,17,2009.0,1,0.21,0.0,0.01,0.02,0.24
6862,5,2006.0,9,0.2,0.02,0.0,0.02,0.24
6863,7,2008.0,1,0.0,0.0,0.24,0.0,0.24
6864,17,2009.0,3,0.18,0.03,0.0,0.03,0.24
6865,6,2009.0,9,0.19,0.03,0.0,0.02,0.24
6866,16,1981.0,9,0.22,0.01,0.0,0.0,0.24
6867,12,1999.0,9,0.19,0.05,0.0,0.0,0.24
6868,12,1999.0,6,0.19,0.05,0.0,0.0,0.24
6869,12,2000.0,6,0.19,0.05,0.0,0.0,0.24
6870,12,1999.0,3,0.19,0.05,0.0,0.0,0.24
6871,12,2000.0,10,0.19,0.05,0.0,0.0,0.24
6872,12,2000.0,9,0.19,0.05,0.0,0.0,0.24
6873,1,2008.0,6,0.21,0.02,0.0,0.02,0.24
6874,7,2002.0,1,0.12,0.09,0.0,0.03,0.24
6875,6,2009.0,9,0.0,0.0,0.24,0.0,0.24
6876,4,2011.0,9,0.12,0.1,0.0,0.02,0.24
6877,14,2003.0,1,0.18,0.05,0.0,0.01,0.24
6878,13,1998.0,2,0.13,0.09,0.0,0.02,0.24
6879,19,2005.0,9,0.19,0.05,0.0,0.01,0.24
6880,1,2009.0,1,0.0,0.23,0.0,0.01,0.24
6881,17,2007.0,9,0.22,0.0,0.0,0.02,0.24
6882,9,2005.0,1,0.17,0.06,0.0,0.0,0.24
6883,4,2007.0,3,0.22,0.0,0.0,0.02,0.24
6884,4,2009.0,5,0.22,0.0,0.0,0.02,0.24
6885,4,2008.0,11,0.13,0.08,0.0,0.02,0.24
6886,9,2004.0,2,0.0,0.0,0.23,0.01,0.24
6887,13,1998.0,7,0.13,0.09,0.0,0.02,0.24
6888,7,2003.0,9,0.0,0.0,0.24,0.0,0.24
6889,6,2011.0,6,0.15,0.06,0.0,0.03,0.24
6890,10,2014.0,9,0.09,0.13,0.0,0.02,0.24
6891,11,2014.0,9,0.08,0.07,0.06,0.03,0.24
6892,14,2003.0,2,0.18,0.05,0.0,0.01,0.24
6893,7,2008.0,8,0.12,0.09,0.0,0.03,0.24
6894,5,2012.0,3,0.08,0.14,0.0,0.02,0.24
6895,5,2009.0,4,0.18,0.04,0.0,0.02,0.24
6896,16,1980.0,6,0.22,0.01,0.0,0.0,0.24
6897,8,1996.0,4,0.0,0.0,0.24,0.0,0.24
6898,5,2011.0,9,0.18,0.05,0.0,0.02,0.24
6899,1,2010.0,11,0.16,0.06,0.0,0.02,0.24
6900,10,2015.0,2,0.09,0.08,0.06,0.02,0.24
6901,14,2001.0,3,0.18,0.05,0.0,0.01,0.24
6902,13,2002.0,3,0.13,0.09,0.0,0.02,0.24
6903,17,2009.0,4,0.19,0.0,0.03,0.02,0.24
6904,4,2010.0,11,0.07,0.14,0.0,0.03,0.24
6905,9,2004.0,9,0.17,0.06,0.0,0.0,0.24
6906,9,2004.0,11,0.17,0.06,0.0,0.0,0.24
6907,5,2007.0,6,0.19,0.03,0.0,0.02,0.24
6908,4,2009.0,5,0.0,0.24,0.0,0.0,0.24
6909,5,2012.0,9,0.15,0.06,0.01,0.02,0.24
6910,18,2016.0,9,0.12,0.1,0.0,0.02,0.24
6911,5,2009.0,9,0.16,0.02,0.04,0.02,0.24
6912,7,2003.0,6,0.12,0.09,0.0,0.03,0.24
6913,13,1998.0,9,0.13,0.09,0.0,0.02,0.24
6914,7,2004.0,4,0.12,0.09,0.0,0.03,0.24
6915,17,2009.0,1,0.12,0.07,0.0,0.05,0.24
6916,4,2008.0,6,0.22,0.0,0.0,0.02,0.24
6917,15,2011.0,5,0.0,0.18,0.0,0.05,0.24
6918,6,2012.0,4,0.04,0.14,0.01,0.05,0.24
6919,17,2006.4064433147546,6,0.0,0.0,0.24,0.0,0.24
6920,5,2015.0,6,0.12,0.1,0.0,0.02,0.24
6921,20,2013.0,6,0.06,0.06,0.11,0.01,0.24
6922,13,1995.0,1,0.13,0.09,0.0,0.02,0.24
6923,11,2014.0,9,0.13,0.02,0.04,0.04,0.24
6924,5,2009.0,4,0.16,0.06,0.0,0.02,0.24
6925,13,2000.0,9,0.13,0.09,0.0,0.02,0.24
6926,1,2006.4064433147546,6,0.22,0.0,0.0,0.02,0.24
6927,5,2011.0,6,0.16,0.05,0.0,0.02,0.24
6928,23,2012.0,9,0.09,0.1,0.0,0.05,0.24
6929,1,2010.0,3,0.1,0.11,0.0,0.03,0.24
6930,4,2009.0,5,0.0,0.21,0.0,0.02,0.24
6931,13,2000.0,7,0.13,0.09,0.0,0.02,0.24
6932,5,2009.0,9,0.17,0.05,0.0,0.02,0.24
6933,6,2010.0,4,0.08,0.01,0.13,0.01,0.24
6934,14,2006.0,1,0.18,0.05,0.0,0.01,0.24
6935,9,2003.0,9,0.17,0.06,0.0,0.0,0.24
6936,17,2013.0,4,0.0,0.0,0.24,0.0,0.24
6937,1,2006.4064433147546,1,0.21,0.0,0.0,0.02,0.24
6938,13,1998.0,6,0.13,0.09,0.0,0.02,0.24
6939,16,1988.0,9,0.22,0.01,0.0,0.0,0.24
6940,16,1981.0,7,0.22,0.01,0.0,0.0,0.24
6941,4,2010.0,5,0.11,0.1,0.0,0.02,0.24
6942,5,2009.0,9,0.16,0.05,0.0,0.02,0.24
6943,5,2013.0,7,0.1,0.12,0.0,0.02,0.24
6944,4,2008.0,4,0.09,0.0,0.13,0.01,0.24
6945,1,2011.0,3,0.22,0.0,0.0,0.01,0.24
6946,23,2012.0,9,0.13,0.06,0.0,0.04,0.24
6947,4,2006.0,4,0.17,0.01,0.04,0.02,0.24
6948,11,2014.0,11,0.1,0.09,0.01,0.04,0.24
6949,20,2012.0,9,0.14,0.07,0.01,0.02,0.24
6950,15,2011.0,4,0.16,0.06,0.0,0.02,0.24
6951,7,2007.0,3,0.12,0.09,0.0,0.03,0.24
6952,6,2008.0,9,0.12,0.08,0.0,0.04,0.23
6953,4,2010.0,6,0.16,0.05,0.0,0.02,0.23
6954,4,2008.0,3,0.18,0.03,0.0,0.02,0.23
6955,20,2016.0,9,0.12,0.09,0.0,0.02,0.23
6956,4,2006.0,4,0.22,0.0,0.0,0.02,0.23
6957,7,2003.0,2,0.11,0.09,0.0,0.03,0.23
6958,7,2004.0,6,0.11,0.09,0.0,0.03,0.23
6959,4,2010.0,6,0.16,0.06,0.0,0.02,0.23
6960,4,2010.0,8,0.0,0.0,0.23,0.0,0.23
6961,10,2015.0,4,0.09,0.01,0.12,0.01,0.23
6962,7,2006.0,9,0.0,0.0,0.23,0.0,0.23
6963,13,1998.0,10,0.13,0.09,0.0,0.02,0.23
6964,4,2013.0,2,0.0,0.21,0.0,0.02,0.23
6965,1,2009.0,6,0.0,0.22,0.0,0.02,0.23
6966,1,2006.4064433147546,1,0.09,0.12,0.0,0.03,0.23
6967,4,2007.0,3,0.22,0.0,0.0,0.02,0.23
6968,7,2006.4064433147546,3,0.11,0.09,0.0,0.03,0.23
6969,9,2003.0,12,0.0,0.0,0.23,0.01,0.23
6970,14,2003.0,3,0.18,0.05,0.0,0.01,0.23
6971,14,2002.0,9,0.18,0.05,0.0,0.01,0.23
6972,23,2016.0,9,0.07,0.11,0.0,0.05,0.23
6973,4,2010.0,9,0.18,0.04,0.0,0.02,0.23
6974,14,2005.0,9,0.18,0.05,0.0,0.01,0.23
6975,18,2013.0,6,0.17,0.05,0.0,0.02,0.23
6976,6,2011.0,9,0.0,0.09,0.11,0.03,0.23
6977,10,2015.0,9,0.0,0.0,0.23,0.0,0.23
6978,4,2005.0,5,0.15,0.01,0.06,0.01,0.23
6979,5,2011.0,1,0.11,0.1,0.01,0.02,0.23
6980,4,2011.0,9,0.16,0.05,0.0,0.02,0.23
6981,6,2008.0,4,0.14,0.02,0.05,0.02,0.23
6982,4,2008.0,8,0.22,0.0,0.0,0.02,0.23
6983,6,2011.0,1,0.17,0.03,0.0,0.03,0.23
6984,22,1999.0,1,0.0,0.0,0.23,0.0,0.23
6985,17,2005.0,5,0.13,0.02,0.08,0.0,0.23
6986,23,2011.0,9,0.14,0.06,0.0,0.04,0.23
6987,15,2015.0,12,0.09,0.13,0.0,0.02,0.23
6988,17,2005.0,1,0.19,0.02,0.0,0.02,0.23
6989,5,2010.0,1,0.08,0.13,0.0,0.03,0.23
6990,14,2002.0,1,0.17,0.05,0.0,0.01,0.23
6991,6,2009.0,6,0.0,0.19,0.0,0.05,0.23
6992,7,2004.0,3,0.11,0.09,0.0,0.03,0.23
6993,14,2003.0,3,0.17,0.05,0.0,0.01,0.23
6994,6,2013.0,9,0.0,0.0,0.23,0.0,0.23
6995,23,2012.0,6,0.0,0.0,0.23,0.0,0.23
6996,6,2008.0,7,0.14,0.07,0.0,0.03,0.23
6997,6,2011.0,6,0.13,0.06,0.0,0.04,0.23
6998,7,2001.0,3,0.11,0.09,0.0,0.03,0.23
6999,1,2007.0,3,0.22,0.0,0.0,0.02,0.23
7000,1,2009.0,6,0.22,0.0,0.0,0.02,0.23
7001,7,2002.0,9,0.11,0.09,0.0,0.03,0.23
7002,7,2006.0,1,0.0,0.0,0.23,0.0,0.23
7003,1,2007.0,9,0.21,0.01,0.0,0.02,0.23
7004,7,2005.0,4,0.0,0.0,0.23,0.0,0.23
7005,12,2000.0,1,0.22,0.01,0.0,0.0,0.23
7006,17,2005.0,6,0.2,0.01,0.0,0.02,0.23
7007,11,2015.0,4,0.09,0.1,0.0,0.04,0.23
7008,19,2002.0,7,0.18,0.05,0.0,0.01,0.23
7009,19,2003.0,9,0.18,0.05,0.0,0.01,0.23
7010,1,2008.0,11,0.2,0.02,0.0,0.02,0.23
7011,5,2009.0,6,0.22,0.0,0.0,0.02,0.23
7012,1,2010.0,12,0.11,0.1,0.0,0.02,0.23
7013,7,2003.0,1,0.11,0.09,0.0,0.03,0.23
7014,3,1997.0,8,0.0,0.0,0.23,0.0,0.23
7015,4,2009.0,8,0.16,0.01,0.0,0.06,0.23
7016,14,2005.0,9,0.17,0.05,0.0,0.01,0.23
7017,6,2009.0,11,0.14,0.06,0.0,0.03,0.23
7018,7,2002.0,1,0.11,0.09,0.0,0.03,0.23
7019,18,2015.0,9,0.16,0.05,0.0,0.02,0.23
7020,13,1998.0,10,0.13,0.09,0.0,0.02,0.23
7021,24,1995.0,10,0.0,0.0,0.23,0.0,0.23
7022,24,1996.0,4,0.0,0.0,0.23,0.0,0.23
7023,19,2002.0,2,0.18,0.05,0.0,0.01,0.23
7024,4,2008.0,1,0.21,0.0,0.0,0.02,0.23
7025,20,2014.0,9,0.1,0.11,0.0,0.02,0.23
7026,4,2008.0,6,0.19,0.02,0.0,0.02,0.23
7027,5,2005.0,9,0.21,0.01,0.0,0.02,0.23
7028,4,2006.0,12,0.19,0.02,0.0,0.02,0.23
7029,4,2008.0,8,0.2,0.01,0.0,0.02,0.23
7030,13,2001.0,7,0.13,0.09,0.0,0.02,0.23
7031,13,2000.0,1,0.13,0.09,0.0,0.02,0.23
7032,1,2007.0,1,0.21,0.0,0.0,0.02,0.23
7033,9,2005.0,6,0.17,0.06,0.0,0.0,0.23
7034,17,2013.0,1,0.0,0.16,0.0,0.07,0.23
7035,7,2006.4064433147546,7,0.11,0.09,0.0,0.03,0.23
7036,13,1998.0,8,0.13,0.09,0.0,0.02,0.23
7037,4,2010.0,11,0.0,0.12,0.09,0.02,0.23
7038,17,2008.0,12,0.0,0.03,0.18,0.01,0.23
7039,5,2009.0,9,0.13,0.06,0.02,0.02,0.23
7040,5,2014.0,10,0.13,0.08,0.0,0.02,0.23
7041,4,2008.0,8,0.21,0.0,0.0,0.01,0.23
7042,9,2005.0,1,0.17,0.06,0.0,0.0,0.23
7043,1,2011.0,6,0.15,0.06,0.0,0.02,0.23
7044,6,2007.0,3,0.15,0.05,0.0,0.03,0.23
7045,27,1994.0,10,0.0,0.0,0.23,0.0,0.23
7046,13,1996.0,9,0.13,0.09,0.0,0.02,0.23
7047,4,2008.0,4,0.21,0.0,0.0,0.02,0.23
7048,18,2015.0,3,0.08,0.13,0.0,0.02,0.23
7049,7,2010.0,1,0.11,0.09,0.0,0.03,0.23
7050,15,2015.0,7,0.0,0.22,0.0,0.01,0.23
7051,14,2004.0,9,0.17,0.05,0.0,0.01,0.23
7052,6,2011.0,9,0.13,0.07,0.0,0.03,0.23
7053,1,2009.0,9,0.08,0.12,0.0,0.03,0.23
7054,7,2001.0,1,0.11,0.09,0.0,0.03,0.23
7055,6,2009.0,1,0.21,0.0,0.0,0.02,0.23
7056,9,2002.0,2,0.16,0.06,0.0,0.0,0.23
7057,11,2014.0,1,0.15,0.04,0.0,0.04,0.23
7058,1,2008.0,5,0.19,0.02,0.0,0.02,0.23
7059,15,2012.0,4,0.0,0.19,0.0,0.04,0.23
7060,23,2016.0,9,0.0,0.0,0.23,0.0,0.23
7061,5,2011.0,9,0.2,0.02,0.0,0.02,0.23
7062,1,2008.0,9,0.2,0.01,0.0,0.02,0.23
7063,17,2012.0,11,0.0,0.0,0.23,0.0,0.23
7064,4,2007.0,1,0.21,0.01,0.0,0.02,0.23
7065,3,1992.0,5,0.0,0.0,0.23,0.0,0.23
7066,7,2003.0,1,0.0,0.0,0.23,0.0,0.23
7067,6,2009.0,9,0.0,0.0,0.23,0.0,0.23
7068,7,2007.0,6,0.11,0.09,0.0,0.03,0.23
7069,10,2011.0,10,0.15,0.06,0.0,0.02,0.23
7070,4,2007.0,9,0.09,0.0,0.13,0.01,0.23
7071,7,2005.0,9,0.11,0.09,0.0,0.03,0.23
7072,11,2016.0,1,0.02,0.14,0.0,0.07,0.23
7073,10,2011.0,6,0.22,0.0,0.0,0.01,0.23
7074,17,2009.0,11,0.0,0.0,0.23,0.0,0.23
7075,13,1997.0,9,0.13,0.09,0.0,0.01,0.23
7076,9,2007.0,11,0.16,0.06,0.0,0.0,0.23
7077,1,2008.0,8,0.21,0.0,0.0,0.02,0.23
7078,17,2009.0,10,0.0,0.0,0.23,0.0,0.23
7079,4,2008.0,1,0.0,0.0,0.23,0.0,0.23
7080,1,2006.0,1,0.14,0.01,0.07,0.01,0.23
7081,7,2003.0,3,0.11,0.09,0.0,0.03,0.23
7082,9,2004.0,4,0.16,0.06,0.0,0.0,0.23
7083,1,2009.0,11,0.21,0.0,0.0,0.02,0.23
7084,8,1996.0,4,0.0,0.0,0.23,0.0,0.23
7085,14,2003.0,7,0.17,0.05,0.0,0.01,0.23
7086,4,2005.0,10,0.0,0.0,0.23,0.0,0.23
7087,14,2003.0,7,0.17,0.05,0.0,0.01,0.23
7088,1,2010.0,1,0.08,0.1,0.03,0.02,0.23
7089,7,2007.0,11,0.11,0.09,0.0,0.03,0.23
7090,7,2006.0,4,0.06,0.05,0.1,0.02,0.23
7091,13,1997.0,4,0.13,0.09,0.0,0.01,0.23
7092,6,2010.0,1,0.0,0.0,0.23,0.0,0.23
7093,7,2008.0,9,0.11,0.09,0.0,0.03,0.23
7094,8,1991.0,7,0.0,0.0,0.23,0.0,0.23
7095,13,1998.0,9,0.13,0.09,0.0,0.01,0.23
7096,13,1999.0,12,0.0,0.0,0.21,0.01,0.23
7097,19,2002.0,1,0.18,0.05,0.0,0.01,0.23
7098,7,2003.0,7,0.11,0.09,0.0,0.03,0.23
7099,7,2003.0,1,0.11,0.09,0.0,0.03,0.23
7100,1,2009.0,8,0.18,0.03,0.0,0.02,0.23
7101,1,2010.0,3,0.18,0.03,0.0,0.02,0.23
7102,13,1995.0,7,0.06,0.04,0.12,0.01,0.23
7103,1,2007.0,1,0.21,0.0,0.0,0.02,0.23
7104,13,1997.0,10,0.06,0.04,0.12,0.01,0.23
7105,14,2004.0,6,0.17,0.05,0.0,0.01,0.23
7106,17,2008.0,4,0.09,0.0,0.12,0.01,0.23
7107,7,2006.0,4,0.11,0.09,0.0,0.03,0.23
7108,17,2006.0,4,0.15,0.01,0.04,0.02,0.23
7109,6,2012.0,11,0.19,0.01,0.0,0.02,0.23
7110,17,2008.0,1,0.21,0.0,0.0,0.02,0.23
7111,1,2010.0,1,0.21,0.0,0.0,0.01,0.23
7112,7,2003.0,1,0.11,0.09,0.0,0.03,0.23
7113,1,2009.0,6,0.19,0.01,0.0,0.02,0.23
7114,7,2004.0,11,0.11,0.09,0.0,0.03,0.23
7115,4,2007.0,12,0.2,0.0,0.0,0.02,0.23
7116,7,2007.0,6,0.11,0.09,0.0,0.03,0.23
7117,6,2011.0,7,0.09,0.1,0.0,0.04,0.23
7118,1,2010.0,9,0.14,0.07,0.0,0.02,0.23
7119,5,2008.0,6,0.21,0.0,0.0,0.02,0.23
7120,3,1996.0,5,0.0,0.0,0.23,0.0,0.23
7121,7,2002.0,1,0.11,0.09,0.0,0.03,0.23
7122,4,2011.0,11,0.21,0.0,0.0,0.01,0.23
7123,13,1998.0,10,0.0,0.0,0.21,0.01,0.23
7124,23,2015.0,9,0.06,0.05,0.09,0.03,0.23
7125,4,2006.0,4,0.0,0.0,0.23,0.0,0.23
7126,7,2002.0,1,0.11,0.09,0.0,0.03,0.23
7127,13,1997.0,2,0.13,0.09,0.0,0.01,0.23
7128,7,2003.0,9,0.11,0.09,0.0,0.03,0.23
7129,17,2005.0,1,0.2,0.0,0.0,0.02,0.23
7130,6,2014.0,4,0.0,0.0,0.23,0.0,0.23
7131,10,2011.0,3,0.21,0.0,0.0,0.02,0.23
7132,4,2008.0,8,0.2,0.0,0.0,0.02,0.23
7133,15,2012.0,7,0.11,0.09,0.0,0.03,0.23
7134,7,2002.0,9,0.11,0.09,0.0,0.03,0.22
7135,1,2008.0,10,0.2,0.01,0.0,0.02,0.22
7136,17,2006.0,4,0.2,0.01,0.0,0.02,0.22
7137,6,2011.0,9,0.0,0.0,0.22,0.0,0.22
7138,7,2008.0,10,0.1,0.0,0.0,0.12,0.22
7139,4,2006.0,6,0.18,0.03,0.0,0.02,0.22
7140,19,2004.0,10,0.17,0.05,0.0,0.01,0.22
7141,17,2013.0,4,0.0,0.0,0.22,0.0,0.22
7142,7,2005.0,9,0.11,0.09,0.0,0.03,0.22
7143,6,2013.0,9,0.12,0.04,0.05,0.02,0.22
7144,9,2001.0,6,0.16,0.06,0.0,0.0,0.22
7145,5,2013.0,9,0.12,0.09,0.0,0.02,0.22
7146,12,1997.0,6,0.0,0.0,0.22,0.0,0.22
7147,19,2003.0,6,0.17,0.04,0.0,0.01,0.22
7148,16,1981.0,7,0.21,0.01,0.0,0.0,0.22
7149,16,1982.0,9,0.21,0.01,0.0,0.0,0.22
7150,16,1981.0,9,0.21,0.01,0.0,0.0,0.22
7151,17,2009.0,4,0.14,0.0,0.08,0.01,0.22
7152,4,2010.0,9,0.17,0.03,0.0,0.02,0.22
7153,17,2007.0,9,0.0,0.0,0.22,0.0,0.22
7154,6,2009.0,9,0.13,0.06,0.0,0.03,0.22
7155,17,2011.0,9,0.0,0.0,0.22,0.0,0.22
7156,1,2010.0,6,0.21,0.0,0.0,0.01,0.22
7157,14,2004.0,7,0.17,0.05,0.0,0.01,0.22
7158,7,2002.0,1,0.11,0.09,0.0,0.03,0.22
7159,7,2004.0,7,0.11,0.09,0.0,0.03,0.22
7160,7,2005.0,6,0.0,0.0,0.22,0.0,0.22
7161,18,2015.0,4,0.13,0.07,0.0,0.02,0.22
7162,4,2008.0,8,0.21,0.0,0.0,0.01,0.22
7163,7,2010.0,2,0.13,0.06,0.0,0.04,0.22
7164,10,2013.0,9,0.0,0.0,0.22,0.0,0.22
7165,19,2002.0,4,0.17,0.04,0.0,0.01,0.22
7166,4,2009.0,2,0.2,0.01,0.0,0.02,0.22
7167,7,2008.0,3,0.01,0.0,0.0,0.21,0.22
7168,17,2011.0,1,0.21,0.0,0.0,0.02,0.22
7169,6,2011.0,9,0.0,0.0,0.22,0.0,0.22
7170,9,2001.0,4,0.11,0.04,0.06,0.0,0.22
7171,4,2008.0,4,0.1,0.0,0.11,0.01,0.22
7172,7,2005.0,3,0.11,0.09,0.0,0.03,0.22
7173,19,2004.0,1,0.17,0.04,0.0,0.01,0.22
7174,9,2004.0,1,0.16,0.06,0.0,0.0,0.22
7175,9,2005.0,9,0.16,0.06,0.0,0.0,0.22
7176,4,2008.0,11,0.21,0.0,0.0,0.02,0.22
7177,6,2010.0,3,0.05,0.13,0.0,0.04,0.22
7178,6,2011.0,4,0.14,0.0,0.07,0.01,0.22
7179,1,2009.0,2,0.19,0.02,0.0,0.02,0.22
7180,11,2016.0,7,0.09,0.08,0.01,0.04,0.22
7181,6,2006.4064433147546,1,0.0,0.17,0.0,0.05,0.22
7182,6,2013.0,4,0.06,0.04,0.1,0.02,0.22
7183,4,2010.0,5,0.13,0.07,0.0,0.02,0.22
7184,16,1981.0,9,0.21,0.01,0.0,0.0,0.22
7185,8,1992.0,2,0.0,0.0,0.22,0.0,0.22
7186,13,1998.0,5,0.12,0.08,0.0,0.01,0.22
7187,1,2007.0,2,0.18,0.02,0.0,0.02,0.22
7188,13,1996.0,1,0.12,0.08,0.0,0.01,0.22
7189,1,2006.0,9,0.19,0.01,0.0,0.02,0.22
7190,7,2004.0,10,0.03,0.02,0.17,0.01,0.22
7191,1,2008.0,6,0.2,0.0,0.0,0.02,0.22
7192,7,2002.0,7,0.07,0.06,0.08,0.02,0.22
7193,1,2008.0,1,0.2,0.0,0.0,0.02,0.22
7194,7,2003.0,9,0.0,0.0,0.22,0.0,0.22
7195,10,2011.0,2,0.14,0.07,0.0,0.02,0.22
7196,1,2011.0,9,0.19,0.01,0.0,0.01,0.22
7197,4,2006.0,1,0.2,0.0,0.0,0.02,0.22
7198,9,2004.0,2,0.16,0.06,0.0,0.0,0.22
7199,15,2012.0,9,0.07,0.13,0.0,0.03,0.22
7200,6,2013.0,9,0.07,0.1,0.0,0.04,0.22
7201,17,2007.0,9,0.03,0.12,0.0,0.07,0.22
7202,6,2014.0,9,0.03,0.13,0.02,0.04,0.22
7203,1,2010.0,9,0.19,0.02,0.0,0.01,0.22
7204,4,2008.0,6,0.2,0.01,0.0,0.02,0.22
7205,1,2008.0,9,0.16,0.01,0.03,0.02,0.22
7206,13,1999.0,1,0.12,0.08,0.0,0.01,0.22
7207,1,2010.0,11,0.12,0.08,0.0,0.02,0.22
7208,9,2004.0,6,0.16,0.06,0.0,0.0,0.22
7209,17,2007.0,9,0.09,0.08,0.0,0.05,0.22
7210,6,2013.0,4,0.05,0.04,0.12,0.02,0.22
7211,15,2015.0,7,0.12,0.08,0.0,0.02,0.22
7212,23,2012.0,9,0.09,0.1,0.0,0.04,0.22
7213,15,2006.4064433147546,9,0.05,0.14,0.0,0.03,0.22
7214,9,2004.0,6,0.16,0.06,0.0,0.0,0.22
7215,4,2009.0,8,0.2,0.0,0.0,0.02,0.22
7216,6,2014.0,11,0.09,0.09,0.0,0.04,0.22
7217,9,2004.0,4,0.16,0.06,0.0,0.0,0.22
7218,1,2009.0,11,0.09,0.1,0.0,0.02,0.22
7219,14,2004.0,9,0.16,0.05,0.0,0.01,0.22
7220,11,2016.0,4,0.0,0.0,0.22,0.0,0.22
7221,19,2002.0,5,0.17,0.04,0.0,0.01,0.22
7222,5,2014.0,11,0.11,0.09,0.0,0.02,0.22
